epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,34730.9,1.21688,1.56987,0.02444,0.85933,0.77216,0.82882,0.63661,1.09232,0.9263,0.02326,0.0252473,0.00841577,0.0252473,0.00841577,0.0252473,0.00841577,0.0252473,0.00841577
133,34992.7,1.22086,1.58145,0.02452,0.86659,0.77178,0.82984,0.63917,1.09425,0.91912,0.02326,0.0251787,0.0083929,0.0251787,0.0083929,0.0251787,0.0083929,0.0251787,0.0083929
134,35254.9,1.22243,1.55647,0.02442,0.86331,0.77401,0.83171,0.64185,1.08899,0.91404,0.02322,0.0251097,0.00836989,0.0251097,0.00836989,0.0251097,0.00836989,0.0251097,0.00836989
135,35514.4,1.21734,1.58331,0.02436,0.86545,0.77073,0.83115,0.64127,1.09028,0.9062,0.02329,0.0250403,0.00834676,0.0250403,0.00834676,0.0250403,0.00834676,0.0250403,0.00834676
136,35775.4,1.22384,1.58528,0.02458,0.87286,0.77142,0.83133,0.64172,1.08938,0.90441,0.0233,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
137,36036.8,1.22304,1.58153,0.02462,0.85845,0.77442,0.83031,0.64138,1.08761,0.90613,0.02328,0.0249003,0.0083001,0.0249003,0.0083001,0.0249003,0.0083001,0.0249003,0.0083001
138,36297.4,1.21843,1.57132,0.02444,0.87108,0.7709,0.83083,0.64169,1.08895,0.89711,0.02335,0.0248297,0.00827658,0.0248297,0.00827658,0.0248297,0.00827658,0.0248297,0.00827658
139,36558.4,1.21357,1.56004,0.02439,0.8706,0.77336,0.83173,0.64205,1.0909,0.89225,0.02342,0.0247588,0.00825293,0.0247588,0.00825293,0.0247588,0.00825293,0.0247588,0.00825293
140,36821.2,1.22086,1.56954,0.02442,0.87937,0.77282,0.83319,0.64306,1.09139,0.88502,0.02336,0.0246875,0.00822915,0.0246875,0.00822915,0.0246875,0.00822915,0.0246875,0.00822915
141,37080.8,1.21341,1.5616,0.02428,0.8717,0.77074,0.83245,0.64304,1.09235,0.88549,0.02336,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
142,37338.1,1.21183,1.5703,0.02434,0.86765,0.77226,0.832,0.64206,1.09386,0.88582,0.02338,0.0245437,0.00818122,0.0245437,0.00818122,0.0245437,0.00818122,0.0245437,0.00818122
143,37598,1.21024,1.55706,0.02421,0.87304,0.76977,0.83254,0.64124,1.09625,0.87911,0.02342,0.0244712,0.00815707,0.0244712,0.00815707,0.0244712,0.00815707,0.0244712,0.00815707
144,37858.7,1.21228,1.55262,0.02419,0.87367,0.77216,0.83249,0.64293,1.09536,0.87727,0.02339,0.0243984,0.0081328,0.0243984,0.0081328,0.0243984,0.0081328,0.0243984,0.0081328
145,38123.1,1.21802,1.5584,0.0243,0.86315,0.77872,0.83236,0.64326,1.09279,0.87606,0.02331,0.0243252,0.00810841,0.0243252,0.00810841,0.0243252,0.00810841,0.0243252,0.00810841
146,38386.1,1.21278,1.57098,0.02423,0.86096,0.78023,0.83167,0.64376,1.09098,0.87795,0.02326,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
147,38648.3,1.20696,1.55409,0.02412,0.85777,0.78006,0.83191,0.6436,1.09031,0.88006,0.02319,0.0241778,0.00805925,0.0241778,0.00805925,0.0241778,0.00805925,0.0241778,0.00805925
148,38907.9,1.21373,1.55284,0.02431,0.86974,0.76912,0.83265,0.64582,1.08973,0.87612,0.02318,0.0241035,0.0080345,0.0241035,0.0080345,0.0241035,0.0080345,0.0241035,0.0080345
149,39168.9,1.21425,1.55868,0.0243,0.86055,0.7752,0.8327,0.6458,1.08885,0.87757,0.02317,0.0240289,0.00800963,0.0240289,0.00800963,0.0240289,0.00800963,0.0240289,0.00800963
150,39429.1,1.21408,1.54994,0.02419,0.85548,0.76253,0.83124,0.64419,1.09011,0.88365,0.02318,0.0239539,0.00798464,0.0239539,0.00798464,0.0239539,0.00798464,0.0239539,0.00798464
151,39693.7,1.21113,1.55513,0.0243,0.83959,0.77783,0.82503,0.63944,1.09238,0.87947,0.02321,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
152,39954.4,1.2156,1.55362,0.02438,0.85629,0.77753,0.83345,0.64591,1.09157,0.87361,0.02321,0.023803,0.00793432,0.023803,0.00793432,0.023803,0.00793432,0.023803,0.00793432
153,40216.4,1.21167,1.55584,0.02427,0.86137,0.77978,0.83515,0.64651,1.09038,0.86856,0.02318,0.023727,0.00790898,0.023727,0.00790898,0.023727,0.00790898,0.023727,0.00790898
154,40476.6,1.21253,1.55481,0.02409,0.8515,0.78283,0.8337,0.64593,1.08859,0.87358,0.02316,0.0236506,0.00788354,0.0236506,0.00788354,0.0236506,0.00788354,0.0236506,0.00788354
155,40737.1,1.20712,1.55753,0.02404,0.85356,0.78057,0.8335,0.64606,1.08774,0.87109,0.02317,0.0235739,0.00785798,0.0235739,0.00785798,0.0235739,0.00785798,0.0235739,0.00785798
156,41001.6,1.21106,1.55131,0.02417,0.85571,0.77692,0.83421,0.64597,1.08869,0.87206,0.02317,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
157,41261.2,1.20713,1.55403,0.02406,0.85782,0.77712,0.8346,0.6461,1.08746,0.87516,0.02312,0.0234196,0.00780653,0.0234196,0.00780653,0.0234196,0.00780653,0.0234196,0.00780653
158,41520.9,1.20931,1.5348,0.02412,0.85283,0.77744,0.83348,0.64616,1.08691,0.87712,0.02312,0.0233419,0.00778065,0.0233419,0.00778065,0.0233419,0.00778065,0.0233419,0.00778065
159,41777.6,1.20794,1.54361,0.02405,0.84395,0.77826,0.83284,0.6454,1.08743,0.87825,0.02309,0.023264,0.00775465,0.023264,0.00775465,0.023264,0.00775465,0.023264,0.00775465
160,42036.2,1.21016,1.5355,0.02412,0.85646,0.77735,0.83413,0.64536,1.08783,0.87037,0.02307,0.0231857,0.00772855,0.0231857,0.00772855,0.0231857,0.00772855,0.0231857,0.00772855
161,42294.9,1.21235,1.53276,0.02417,0.86718,0.77407,0.8351,0.64581,1.08925,0.86162,0.02307,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
162,42555.4,1.20227,1.52998,0.024,0.88762,0.76206,0.83539,0.64673,1.08635,0.85879,0.02303,0.0230281,0.00767603,0.0230281,0.00767603,0.0230281,0.00767603,0.0230281,0.00767603
163,42817.2,1.20573,1.53286,0.02407,0.86614,0.76916,0.83534,0.64668,1.08568,0.86656,0.02297,0.0229488,0.00764961,0.0229488,0.00764961,0.0229488,0.00764961,0.0229488,0.00764961
164,43078.3,1.20551,1.52358,0.02407,0.86883,0.7739,0.83663,0.64791,1.08577,0.85526,0.02298,0.0228693,0.0076231,0.0228693,0.0076231,0.0228693,0.0076231,0.0228693,0.0076231
165,43341.3,1.2078,1.52114,0.024,0.8549,0.78323,0.83787,0.65023,1.08223,0.85701,0.02296,0.0227894,0.00759648,0.0227894,0.00759648,0.0227894,0.00759648,0.0227894,0.00759648
166,43603.3,1.20866,1.52955,0.0241,0.86906,0.77606,0.83815,0.6504,1.08579,0.84682,0.02309,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
167,43867.5,1.21201,1.53725,0.02421,0.87163,0.77514,0.83975,0.65211,1.08631,0.84443,0.0231,0.0226288,0.00754293,0.0226288,0.00754293,0.0226288,0.00754293,0.0226288,0.00754293
168,44129.1,1.20492,1.53647,0.02407,0.8949,0.76151,0.83853,0.65181,1.0882,0.84571,0.02317,0.022548,0.00751602,0.022548,0.00751602,0.022548,0.00751602,0.022548,0.00751602
169,44392.2,1.20137,1.51376,0.02393,0.89238,0.75917,0.8369,0.64906,1.0865,0.85285,0.0232,0.022467,0.007489,0.022467,0.007489,0.022467,0.007489,0.022467,0.007489
170,44658.2,1.2033,1.52137,0.02401,0.87893,0.76355,0.83552,0.64817,1.08662,0.85797,0.02319,0.0223857,0.00746189,0.0223857,0.00746189,0.0223857,0.00746189,0.0223857,0.00746189
171,44920.1,1.2028,1.52068,0.02397,0.88928,0.75948,0.83672,0.64947,1.08534,0.85582,0.02316,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
172,45185.3,1.20558,1.52068,0.02402,0.86986,0.76207,0.83716,0.64887,1.08425,0.85563,0.02316,0.0222221,0.00740738,0.0222221,0.00740738,0.0222221,0.00740738,0.0222221,0.00740738
173,45446.2,1.20114,1.5119,0.02376,0.89266,0.75377,0.83612,0.65102,1.0851,0.85509,0.02314,0.02214,0.00737998,0.02214,0.00737998,0.02214,0.00737998,0.02214,0.00737998
174,45707.3,1.20926,1.51807,0.0242,0.87771,0.76702,0.83698,0.65068,1.08317,0.85454,0.02307,0.0220575,0.0073525,0.0220575,0.0073525,0.0220575,0.0073525,0.0220575,0.0073525
175,45966.9,1.19971,1.51282,0.02391,0.88299,0.76841,0.83656,0.65044,1.08273,0.85177,0.02305,0.0219748,0.00732492,0.0219748,0.00732492,0.0219748,0.00732492,0.0219748,0.00732492
176,46229.2,1.19896,1.51403,0.02396,0.89343,0.75602,0.83531,0.65029,1.08,0.86372,0.02302,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
177,46488.7,1.19923,1.51142,0.02396,0.87956,0.76378,0.83557,0.64989,1.07926,0.86439,0.02303,0.0218085,0.0072695,0.0218085,0.0072695,0.0218085,0.0072695,0.0218085,0.0072695
178,46752,1.20098,1.49075,0.02393,0.85753,0.78279,0.8375,0.65123,1.07864,0.86731,0.02305,0.021725,0.00724165,0.021725,0.00724165,0.021725,0.00724165,0.021725,0.00724165
179,47015.2,1.19821,1.50157,0.02389,0.8624,0.77618,0.83775,0.65166,1.07789,0.86344,0.02305,0.0216412,0.00721372,0.0216412,0.00721372,0.0216412,0.00721372,0.0216412,0.00721372
180,47278.2,1.19865,1.52531,0.0239,0.86822,0.77862,0.83742,0.65172,1.07883,0.85292,0.02306,0.0215571,0.00718571,0.0215571,0.00718571,0.0215571,0.00718571,0.0215571,0.00718571
181,47539.8,1.19216,1.50598,0.02368,0.86331,0.77989,0.83739,0.65247,1.07944,0.85449,0.02305,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
182,47800.7,1.1895,1.49655,0.0238,0.85351,0.78634,0.83658,0.65118,1.08111,0.85994,0.02302,0.0213883,0.00712942,0.0213883,0.00712942,0.0213883,0.00712942,0.0213883,0.00712942
183,48061.1,1.19654,1.49852,0.02383,0.84344,0.78835,0.83647,0.65029,1.08241,0.85812,0.02301,0.0213035,0.00710116,0.0213035,0.00710116,0.0213035,0.00710116,0.0213035,0.00710116
184,48320.4,1.18641,1.49137,0.02361,0.85286,0.79015,0.83798,0.65159,1.08078,0.86099,0.02298,0.0212184,0.00707281,0.0212184,0.00707281,0.0212184,0.00707281,0.0212184,0.00707281
185,48583.2,1.19004,1.50282,0.02377,0.8417,0.79171,0.83661,0.65266,1.08253,0.86212,0.02302,0.0211332,0.00704439,0.0211332,0.00704439,0.0211332,0.00704439,0.0211332,0.00704439
186,48844.2,1.19223,1.49448,0.02369,0.84052,0.78924,0.83602,0.65234,1.08323,0.85973,0.02303,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
187,49106.9,1.18658,1.49115,0.02362,0.86872,0.77323,0.83628,0.65321,1.08121,0.85899,0.02297,0.0209619,0.0069873,0.0209619,0.0069873,0.0209619,0.0069873,0.0209619,0.0069873
188,49369.3,1.18911,1.49807,0.02374,0.86386,0.77948,0.83656,0.65392,1.07747,0.85929,0.02292,0.0208759,0.00695864,0.0208759,0.00695864,0.0208759,0.00695864,0.0208759,0.00695864
189,49631.5,1.19514,1.50949,0.02375,0.84563,0.7897,0.83665,0.65508,1.0767,0.85669,0.02287,0.0207897,0.00692991,0.0207897,0.00692991,0.0207897,0.00692991,0.0207897,0.00692991
190,49894.5,1.1851,1.5156,0.02364,0.84547,0.78986,0.83695,0.65529,1.07689,0.86048,0.02285,0.0207033,0.0069011,0.0207033,0.0069011,0.0207033,0.0069011,0.0207033,0.0069011
191,50155.5,1.18684,1.48268,0.0237,0.84481,0.7898,0.8357,0.65406,1.07664,0.86483,0.02286,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
192,50414.9,1.19229,1.48696,0.02367,0.84805,0.78566,0.83483,0.65333,1.07774,0.8661,0.02292,0.0205298,0.00684326,0.0205298,0.00684326,0.0205298,0.00684326,0.0205298,0.00684326
193,50676.1,1.18827,1.47958,0.02352,0.85472,0.7769,0.83412,0.65286,1.08051,0.86851,0.02296,0.0204427,0.00681424,0.0204427,0.00681424,0.0204427,0.00681424,0.0204427,0.00681424
194,50937.5,1.18919,1.48568,0.02359,0.86093,0.77708,0.83534,0.65229,1.08144,0.86631,0.02298,0.0203554,0.00678514,0.0203554,0.00678514,0.0203554,0.00678514,0.0203554,0.00678514
195,51199.3,1.19004,1.49356,0.0237,0.85172,0.77775,0.83529,0.65362,1.08198,0.85938,0.02298,0.0202679,0.00675598,0.0202679,0.00675598,0.0202679,0.00675598,0.0202679,0.00675598
196,51460.4,1.18766,1.49771,0.02372,0.8897,0.7588,0.83603,0.65399,1.08185,0.85526,0.02295,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
197,51718.7,1.18789,1.48791,0.02372,0.85944,0.77824,0.83586,0.6546,1.08445,0.84686,0.02301,0.0200924,0.00669746,0.0200924,0.00669746,0.0200924,0.00669746,0.0200924,0.00669746
198,51980.4,1.1885,1.47241,0.02366,0.87275,0.76685,0.83406,0.65231,1.08686,0.84918,0.02306,0.0200043,0.0066681,0.0200043,0.0066681,0.0200043,0.0066681,0.0200043,0.0066681
199,52240.3,1.18842,1.48876,0.02363,0.8495,0.76928,0.83547,0.65055,1.08949,0.84882,0.02312,0.019916,0.00663867,0.019916,0.00663867,0.019916,0.00663867,0.019916,0.00663867
200,52506.4,1.18449,1.4841,0.02358,0.85877,0.7663,0.83371,0.64846,1.09095,0.85557,0.02316,0.0198275,0.00660918,0.0198275,0.00660918,0.0198275,0.00660918,0.0198275,0.00660918
201,52769.2,1.17767,1.48044,0.02345,0.87057,0.7642,0.83396,0.64921,1.08877,0.86416,0.02312,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
202,53032.6,1.18226,1.48787,0.02353,0.8535,0.77589,0.8348,0.65028,1.09017,0.85312,0.02316,0.0196501,0.00655002,0.0196501,0.00655002,0.0196501,0.00655002,0.0196501,0.00655002
203,53295.6,1.18601,1.48442,0.02352,0.85968,0.77879,0.83575,0.65025,1.08809,0.85143,0.02311,0.0195611,0.00652036,0.0195611,0.00652036,0.0195611,0.00652036,0.0195611,0.00652036
204,53557.2,1.18275,1.47492,0.02341,0.85743,0.78183,0.83552,0.64991,1.08665,0.85306,0.02307,0.0194719,0.00649063,0.0194719,0.00649063,0.0194719,0.00649063,0.0194719,0.00649063
205,53820.1,1.1827,1.46621,0.02354,0.85624,0.78064,0.83657,0.65282,1.08344,0.85392,0.02299,0.0193825,0.00646085,0.0193825,0.00646085,0.0193825,0.00646085,0.0193825,0.00646085
206,54078.8,1.17533,1.4705,0.0235,0.85635,0.77761,0.8357,0.65271,1.08162,0.85233,0.02296,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
207,54344.4,1.1802,1.46086,0.02351,0.86008,0.77236,0.83563,0.65266,1.08173,0.85426,0.02295,0.0192033,0.00640111,0.0192033,0.00640111,0.0192033,0.00640111,0.0192033,0.00640111
208,54604.8,1.18601,1.46715,0.02349,0.84917,0.77776,0.83357,0.65167,1.08168,0.85753,0.02291,0.0191135,0.00637116,0.0191135,0.00637116,0.0191135,0.00637116,0.0191135,0.00637116
209,54862.7,1.17867,1.45834,0.02336,0.84797,0.78164,0.83495,0.65356,1.08356,0.85035,0.02299,0.0190235,0.00634117,0.0190235,0.00634117,0.0190235,0.00634117,0.0190235,0.00634117
210,55122.6,1.17544,1.45978,0.02334,0.87533,0.75305,0.83461,0.65335,1.08008,0.86148,0.02289,0.0189333,0.00631112,0.0189333,0.00631112,0.0189333,0.00631112,0.0189333,0.00631112
211,55387.7,1.17839,1.46454,0.02352,0.84286,0.77497,0.83272,0.65264,1.07737,0.87188,0.02284,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
212,55649.3,1.17902,1.46419,0.02338,0.85522,0.77691,0.83431,0.65228,1.07921,0.86981,0.02286,0.0187526,0.00625087,0.0187526,0.00625087,0.0187526,0.00625087,0.0187526,0.00625087
213,55912.4,1.17243,1.44904,0.02335,0.86737,0.77627,0.83399,0.65363,1.08002,0.86262,0.02292,0.018662,0.00622067,0.018662,0.00622067,0.018662,0.00622067,0.018662,0.00622067
214,56173.8,1.17707,1.4512,0.02337,0.83882,0.78184,0.83372,0.65137,1.08145,0.85853,0.02294,0.0185713,0.00619043,0.0185713,0.00619043,0.0185713,0.00619043,0.0185713,0.00619043
215,56437.6,1.17927,1.44308,0.02324,0.8374,0.78434,0.83418,0.65164,1.07928,0.85849,0.0229,0.0184804,0.00616014,0.0184804,0.00616014,0.0184804,0.00616014,0.0184804,0.00616014
216,56700.4,1.16895,1.44842,0.02318,0.85103,0.77601,0.83243,0.65016,1.08161,0.84564,0.02291,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
217,56959.6,1.16738,1.44236,0.02334,0.85644,0.77178,0.83341,0.65074,1.0801,0.85061,0.02289,0.0182983,0.00609944,0.0182983,0.00609944,0.0182983,0.00609944,0.0182983,0.00609944
218,57224.9,1.16976,1.45047,0.02332,0.81861,0.78982,0.83307,0.64934,1.07723,0.85888,0.02289,0.0182071,0.00606902,0.0182071,0.00606902,0.0182071,0.00606902,0.0182071,0.00606902
219,57486.1,1.16762,1.43671,0.02326,0.83773,0.78686,0.83224,0.64977,1.07694,0.85943,0.02289,0.0181157,0.00603856,0.0181157,0.00603856,0.0181157,0.00603856,0.0181157,0.00603856
220,57748.9,1.17503,1.455,0.02319,0.83823,0.78562,0.83199,0.65038,1.07599,0.85658,0.02284,0.0180242,0.00600807,0.0180242,0.00600807,0.0180242,0.00600807,0.0180242,0.00600807
221,58011.3,1.16968,1.45529,0.02322,0.8267,0.79125,0.83199,0.64997,1.07571,0.85383,0.02283,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
222,58273.3,1.16771,1.44812,0.02326,0.83774,0.79383,0.83195,0.65106,1.07696,0.85344,0.02283,0.0178409,0.00594697,0.0178409,0.00594697,0.0178409,0.00594697,0.0178409,0.00594697
223,58533,1.17051,1.43891,0.02316,0.83678,0.79498,0.83186,0.65129,1.07296,0.85717,0.02275,0.0177491,0.00591636,0.0177491,0.00591636,0.0177491,0.00591636,0.0177491,0.00591636
224,58793.2,1.16648,1.43502,0.02319,0.81912,0.79275,0.83056,0.64909,1.07262,0.85783,0.02277,0.0176572,0.00588573,0.0176572,0.00588573,0.0176572,0.00588573,0.0176572,0.00588573
225,59053.3,1.16266,1.4292,0.023,0.82237,0.79185,0.82993,0.64864,1.07102,0.86174,0.02271,0.0175652,0.00585505,0.0175652,0.00585505,0.0175652,0.00585505,0.0175652,0.00585505
226,59314.9,1.16462,1.42795,0.02314,0.82575,0.79313,0.83129,0.64957,1.06793,0.86195,0.02264,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
227,59576.3,1.16989,1.4219,0.02314,0.82699,0.79351,0.83155,0.65027,1.06658,0.86343,0.02266,0.0173808,0.00579362,0.0173808,0.00579362,0.0173808,0.00579362,0.0173808,0.00579362
228,59839.5,1.16068,1.42949,0.02303,0.8379,0.78993,0.82942,0.64833,1.06465,0.86462,0.02269,0.0172886,0.00576285,0.0172886,0.00576285,0.0172886,0.00576285,0.0172886,0.00576285
229,60101.9,1.16401,1.42568,0.02299,0.82885,0.7932,0.83,0.64898,1.0633,0.86556,0.02267,0.0171962,0.00573206,0.0171962,0.00573206,0.0171962,0.00573206,0.0171962,0.00573206
230,60362.8,1.16355,1.44561,0.02306,0.87955,0.76134,0.82973,0.64913,1.06346,0.86153,0.02268,0.0171037,0.00570124,0.0171037,0.00570124,0.0171037,0.00570124,0.0171037,0.00570124
231,60625.5,1.16467,1.43135,0.02306,0.82276,0.79947,0.83025,0.64927,1.06377,0.8635,0.02266,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
232,60885.7,1.1624,1.41922,0.02291,0.83788,0.78022,0.8293,0.64872,1.06334,0.86836,0.02266,0.0169186,0.00563953,0.0169186,0.00563953,0.0169186,0.00563953,0.0169186,0.00563953
233,61148.7,1.1622,1.41637,0.02307,0.844,0.77957,0.8285,0.64766,1.06513,0.86966,0.02271,0.0168259,0.00560864,0.0168259,0.00560864,0.0168259,0.00560864,0.0168259,0.00560864
234,61409.4,1.15615,1.41796,0.02279,0.84869,0.77017,0.8265,0.64592,1.06526,0.86891,0.02272,0.0167332,0.00557773,0.0167332,0.00557773,0.0167332,0.00557773,0.0167332,0.00557773
235,61670.7,1.15581,1.42273,0.02284,0.82073,0.79351,0.82644,0.64763,1.06583,0.86352,0.02272,0.0166404,0.00554679,0.0166404,0.00554679,0.0166404,0.00554679,0.0166404,0.00554679
236,61930.9,1.16243,1.42056,0.02309,0.8564,0.76611,0.82696,0.64754,1.06473,0.86241,0.02272,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
237,62190.8,1.15722,1.40552,0.02286,0.84185,0.78246,0.82812,0.6463,1.06506,0.86273,0.02272,0.0164546,0.00548486,0.0164546,0.00548486,0.0164546,0.00548486,0.0164546,0.00548486
238,62451.8,1.15528,1.40752,0.02285,0.86115,0.76269,0.82692,0.6444,1.06714,0.86155,0.0228,0.0163616,0.00545387,0.0163616,0.00545387,0.0163616,0.00545387,0.0163616,0.00545387
239,62712.3,1.15801,1.41089,0.02283,0.81675,0.79975,0.82807,0.64618,1.068,0.86087,0.02279,0.0162686,0.00542287,0.0162686,0.00542287,0.0162686,0.00542287,0.0162686,0.00542287
240,62975.9,1.15437,1.4001,0.02286,0.82172,0.79708,0.82784,0.64698,1.067,0.85734,0.02275,0.0161755,0.00539185,0.0161755,0.00539185,0.0161755,0.00539185,0.0161755,0.00539185
241,63238.3,1.15636,1.40295,0.02282,0.83819,0.78417,0.82837,0.64829,1.06416,0.85641,0.02267,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
242,63498.3,1.16035,1.40185,0.02285,0.84169,0.78411,0.82836,0.64782,1.0649,0.85978,0.02266,0.0159893,0.00532977,0.0159893,0.00532977,0.0159893,0.00532977,0.0159893,0.00532977
243,63757.5,1.15176,1.4055,0.02266,0.86681,0.76621,0.82824,0.64853,1.06809,0.8634,0.02273,0.0158961,0.00529871,0.0158961,0.00529871,0.0158961,0.00529871,0.0158961,0.00529871
244,64017.4,1.15704,1.40142,0.02284,0.85816,0.77514,0.82736,0.64815,1.0678,0.86395,0.02276,0.0158029,0.00526764,0.0158029,0.00526764,0.0158029,0.00526764,0.0158029,0.00526764
245,64279,1.15504,1.39454,0.02273,0.86821,0.76597,0.82636,0.64647,1.06805,0.86648,0.02281,0.0157097,0.00523657,0.0157097,0.00523657,0.0157097,0.00523657,0.0157097,0.00523657
246,64543.1,1.14522,1.38519,0.02266,0.86477,0.76647,0.82634,0.64696,1.0679,0.86683,0.02281,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
247,64808.4,1.14832,1.38674,0.02264,0.87356,0.76434,0.82628,0.64729,1.07078,0.86672,0.02286,0.0155232,0.00517439,0.0155232,0.00517439,0.0155232,0.00517439,0.0155232,0.00517439
248,65070.4,1.15546,1.39638,0.02276,0.86671,0.76433,0.82625,0.64688,1.07142,0.86677,0.02287,0.0154299,0.0051433,0.0154299,0.0051433,0.0154299,0.0051433,0.0154299,0.0051433
249,65331.9,1.15397,1.38086,0.02274,0.86502,0.76372,0.82554,0.64659,1.06893,0.8745,0.02281,0.0153366,0.0051122,0.0153366,0.0051122,0.0153366,0.0051122,0.0153366,0.0051122
250,65594.9,1.1518,1.37836,0.02266,0.84951,0.77556,0.82575,0.64847,1.07505,0.86143,0.02284,0.0152433,0.0050811,0.0152433,0.0050811,0.0152433,0.0050811,0.0152433,0.0050811
251,65857.8,1.14783,1.37799,0.02262,0.85525,0.77607,0.82643,0.64759,1.06562,0.87535,0.02275,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,66118.1,1.14824,1.38524,0.02258,0.86488,0.76941,0.82637,0.64947,1.06465,0.87612,0.02277,0.0150567,0.0050189,0.0150567,0.0050189,0.0150567,0.0050189,0.0150567,0.0050189
253,66380.2,1.14425,1.37449,0.02246,0.8647,0.7724,0.82644,0.64696,1.06589,0.87381,0.02279,0.0149634,0.0049878,0.0149634,0.0049878,0.0149634,0.0049878,0.0149634,0.0049878
254,66643.7,1.14677,1.37585,0.02254,0.84937,0.77714,0.82527,0.64627,1.06358,0.87909,0.02274,0.0148701,0.0049567,0.0148701,0.0049567,0.0148701,0.0049567,0.0148701,0.0049567
255,66906.8,1.14273,1.36328,0.02251,0.85564,0.77655,0.82564,0.64815,1.06371,0.88002,0.02272,0.0147768,0.00492561,0.0147768,0.00492561,0.0147768,0.00492561,0.0147768,0.00492561
256,67171.9,1.15233,1.37257,0.02263,0.8423,0.78612,0.82607,0.64789,1.06464,0.87595,0.02274,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
257,67432.3,1.14402,1.36456,0.02263,0.84897,0.77421,0.82678,0.64968,1.0634,0.8771,0.02274,0.0145903,0.00486343,0.0145903,0.00486343,0.0145903,0.00486343,0.0145903,0.00486343
258,67696,1.14134,1.36258,0.02239,0.84965,0.77582,0.82765,0.64978,1.06259,0.87566,0.0227,0.0144971,0.00483236,0.0144971,0.00483236,0.0144971,0.00483236,0.0144971,0.00483236
259,67959,1.14373,1.37551,0.02251,0.83953,0.78016,0.82762,0.65124,1.06191,0.87392,0.02265,0.0144039,0.00480129,0.0144039,0.00480129,0.0144039,0.00480129,0.0144039,0.00480129
260,68221.2,1.1374,1.3699,0.02245,0.83879,0.7808,0.82729,0.65082,1.06236,0.87669,0.02264,0.0143107,0.00477023,0.0143107,0.00477023,0.0143107,0.00477023,0.0143107,0.00477023
261,68483.3,1.13624,1.35988,0.02235,0.83843,0.77674,0.82754,0.65057,1.06209,0.87469,0.02262,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
262,68743.6,1.13747,1.35884,0.02228,0.8276,0.78755,0.82802,0.65484,1.0606,0.87176,0.02259,0.0141245,0.00470815,0.0141245,0.00470815,0.0141245,0.00470815,0.0141245,0.00470815
263,69004.5,1.13249,1.35835,0.02233,0.848,0.76181,0.82771,0.65136,1.06034,0.87345,0.02257,0.0140314,0.00467713,0.0140314,0.00467713,0.0140314,0.00467713,0.0140314,0.00467713
